"","lga_id","UID","NAME","TYPE","WARD","COMMUNITY","unique_lga"
"252",8,"ruwp","Health Post Olokemeji","healthpostdispensary","Olokemeji",NA,"ogun_abeokuta_south"
"253",8,"coxs","Comprehensive Medical Centre","comprehensivehealthcentre","Idi-Aba Abeokuta",NA,"ogun_abeokuta_south"
"254",8,"fvmq","Oluranti maternity Home","maternity","Isale-Abetu Abeokuta",NA,"ogun_abeokuta_south"
"255",8,"rdtx","Afuape Clinic","cottagehospital","Isale-Kuto Abeokuta",NA,"ogun_abeokuta_south"
"256",8,"wjuo","Health Clinic Oba Gbadebo Abeokuta","primaryhealthclinic","Abeokuta",NA,"ogun_abeokuta_south"
"257",8,"bcac","Sacred Heart Hospital","comprehensivehealthcentre","Lantoro Abeokuta",NA,"ogun_abeokuta_south"
"258",8,"bntc","Joy Medical Centre","cottagehospital","Ijeun Abeokuta",NA,"ogun_abeokuta_south"
"259",8,"aeur","Sch Health Post St. Leos's High Sch","healthpostdispensary","Onikolobo Abeokuta",NA,"ogun_abeokuta_south"
"260",8,"iwsk","Itoku Maternity Home","maternity","Itoku Abeokuta",NA,"ogun_abeokuta_south"
"261",8,"yckw","Amazing Grace Mat. Home","primaryhealthclinic","Itori-Odo Abeokuta",NA,"ogun_abeokuta_south"
"262",8,"khfu","Seun Ifa Modupe Clinic & Maternity Home","maternity","Egunya Ago oba Abeok",NA,"ogun_abeokuta_south"
"263",8,"uals","Etex Dental Clinic","dentalclinic","Okejigbo Abeokuta",NA,"ogun_abeokuta_south"
"264",8,"jonu","Ridom  Maternity home","maternity","Itoko Abeokuta",NA,"ogun_abeokuta_south"
"265",8,"tqpv","Health Clinic Keesi","primaryhealthclinic","Keesi",NA,"ogun_abeokuta_south"
"266",8,"hzwu","Health Clinic Oke Ilewo","primaryhealthclinic","Oke Ilewo",NA,"ogun_abeokuta_south"
"267",8,"siqh","Sch Health Post Egba High Sch.","healthpostdispensary","Asero Abeokuta",NA,"ogun_abeokuta_south"
"268",8,"axwu","Royal Hospital & Reproductive Centre","maternity","Salam Kaola Abeokuta",NA,"ogun_abeokuta_south"
"269",8,"lmhl","Sch Health Post Abeo. Gram. Schl.","healthpostdispensary","Idiaba",NA,"ogun_abeokuta_south"
"270",8,"bkrz","Sch. Health Post BBHS Abeokuta","healthpostdispensary","Abeokuta",NA,"ogun_abeokuta_south"
"271",8,"brbd","Home care Clinic & Maternity Home","maternity","Itoko Abeokuta",NA,"ogun_abeokuta_south"
"272",8,"lsku","Sch. Health Post Rev. Kuti Mem. Sch.","healthpostdispensary","Isabo Abeokuta",NA,"ogun_abeokuta_south"
"273",8,"lrli","First Blessing Clinic&Maternity Home","maternity","Okejigbo Abeokuta",NA,"ogun_abeokuta_south"
"274",8,"dgas","IMA Hospital","primaryhealthclinic","Isale-Apata Abeokuta",NA,"ogun_abeokuta_south"
"275",8,"hfeh","Saint Leo Clinic & Maternity Home","maternity","Kuto Abeokuta",NA,"ogun_abeokuta_south"
"276",8,"bxxz","Total Fitness Physiotherapy Clinic","specialisthospital","Ijaye Abeokuta",NA,"ogun_abeokuta_south"
"277",8,"lbun","Toun Clinic & Maternity home","maternity","Itoko Abeokuta",NA,"ogun_abeokuta_south"
"278",8,"dsnd","Ore-Ofe Maternity Home","maternity","Keesi Abeokuta",NA,"ogun_abeokuta_south"
"279",8,"znns","Igbala Clinic &  Maternity Home","maternity","Ijoun-Tinu Abeokuta",NA,"ogun_abeokuta_south"
"280",8,"bnyo","Joseph Specialist  Hospial","cottagehospital","Oke-ilewo Abeokuta",NA,"ogun_abeokuta_south"
"281",8,"lusa","Frajot Specialist Hospital (Annex)","specialisthospital","Olorunsogo Abeokuta",NA,"ogun_abeokuta_south"
"282",8,"yoch","Sch Health Post Lisabi High","healthpostdispensary","Idiaba",NA,"ogun_abeokuta_south"
"283",8,"eams","Surat Yasin  Maternity Home","maternity","Adata Abeokuta",NA,"ogun_abeokuta_south"
"284",8,"rbqh","Conerstone Medical Consultancy","cottagehospital","Iyana Mortuary Abeok",NA,"ogun_abeokuta_south"
"285",8,"xokm","Blessed Optical Service","specialisthospital","Ijaye Abeokuta",NA,"ogun_abeokuta_south"
"286",8,"yhbs","Health Heaven Hospital","cottagehospital","Olorunsogo Idi-Aba A",NA,"ogun_abeokuta_south"
"287",8,"gvjo","Wivicho maternity Home","maternity","Iyana igbore Abeokut",NA,"ogun_abeokuta_south"
"288",8,"hyux","Elohim Specialist Eye Clinic","specialisthospital","Isabo Abeokuta",NA,"ogun_abeokuta_south"
"289",8,"frjm","Omonayajo Health Foundation Hospital","cottagehospital","Oke lantoro Abeokuta",NA,"ogun_abeokuta_south"
"290",8,"bexd","Lords Doing Clinic &  Maternity Home","maternity","Oke-Lantoro Abeokuta",NA,"ogun_abeokuta_south"
"291",8,"vlhn","God's Care Clinic&Maternity Home","maternity","Isabo Abeokuta",NA,"ogun_abeokuta_south"
"292",8,"mkou","East Wind Specialist Eye Hospital","specialisthospital","Ijeja Abeokuta",NA,"ogun_abeokuta_south"
"293",8,"uzat","Ideal Medical Clinic","primaryhealthclinic","Kugba Abeokuta",NA,"ogun_abeokuta_south"
"294",8,"xmeh","Kebod Optical Centre&Eye Clinic","specialisthospital","Ake Abeokuta",NA,"ogun_abeokuta_south"
"295",8,"pigk","First AlHealth Posta Medical Centre","cottagehospital","Oke-ilewo Abeokuta",NA,"ogun_abeokuta_south"
"296",8,"domu","Saviour's Medical Clinic","primaryhealthclinic","Oke Aregba Abeokuta",NA,"ogun_abeokuta_south"
"297",8,"eguw","Faith Clinic & Maternity Home","maternity","Kemta Idi-Aba Abeoku",NA,"ogun_abeokuta_south"
"298",8,"jvbk","Omolabake Clinic &  Maternity Home","maternity","Asero Abeokuta",NA,"ogun_abeokuta_south"
"299",8,"pbbe","Health Post Ibara Junction; Abeokuta","healthpostdispensary","Abeokuta",NA,"ogun_abeokuta_south"
"300",8,"pwsu","Ade-onajobi Clinic","cottagehospital","Onikolobo Abeokuta",NA,"ogun_abeokuta_south"
"301",8,"zdsk","Alamation Medical Centre","cottagehospital","Omida Abeokuta",NA,"ogun_abeokuta_south"
"302",8,"cacc","Walelak medical Centre","cottagehospital","Oke Aregba Abeokuta",NA,"ogun_abeokuta_south"
"303",8,"qiea","Hepzibah Clinic &  Maternity Home","maternity","Oke-Itoku Abeokuta",NA,"ogun_abeokuta_south"
"304",8,"xmar","Rose Maternity Home","maternity","Abiola Way Abeokuta",NA,"ogun_abeokuta_south"
"305",8,"fsvl","Faa Clinic","primaryhealthclinic","Isabo Abeokuta",NA,"ogun_abeokuta_south"
"306",8,"zhjc","Overcomers Medical Centre","cottagehospital","Abiola Way Abeokuta",NA,"ogun_abeokuta_south"
"307",8,"gpmp","New Vision Specialist Eye Clinic","specialisthospital","Sapon Abeokuta",NA,"ogun_abeokuta_south"
"308",8,"qdkp","Sacred Heart Hospital(Specialist Chest Clinic)","specialisthospital","Lantoro Abeokuta",NA,"ogun_abeokuta_south"
"309",8,"qwdl","Omotolase Maternity Home","maternity","Lantoro Abeokuta",NA,"ogun_abeokuta_south"
"310",8,"ocsq","Ore-Oluwa Maternity Home","maternity","Ijemo Abeokuta",NA,"ogun_abeokuta_south"
"311",8,"zvsp","Igbagboyemi Out patient Clinic","primaryhealthclinic","Isabo Abeokuta",NA,"ogun_abeokuta_south"
"312",9,"mnsi","HEALTH CLINIC","primaryhealthclinic","EDIBA","ANONG","cross_river_abi"
"313",9,"yvia","COMPREHENSIVE HEALTH  CENTRE","comprehensivehealthcentre","EDIBA","EDIBA","cross_river_abi"
"314",9,"wlga","Health Post","healthpostdispensary","ANPONG","EKPANG","cross_river_abi"
"315",9,"xach","Health Post","healthpostdispensary","EKUREKU 1","LIKPOL","cross_river_abi"
"316",9,"fycb","Health Post","healthpostdispensary","ADADAMA","EKPON","cross_river_abi"
"317",9,"bmcd","Health Post","healthpostdispensary","ANONG","ENUGWEMA","cross_river_abi"
"318",9,"gwvu","Health Post","healthpostdispensary","IMABANA 1","EGADA","cross_river_abi"
"319",9,"hpju","Health Post","healthpostdispensary","IMABANA 1","IGBOR","cross_river_abi"
"320",9,"mmon","Health Post","healthpostdispensary","ADADAMA EMINKWO",NA,"cross_river_abi"
"321",9,"flum","HEALTH CLINIC","primaryhealthclinic","IMABANA 1","ILLIKE","cross_river_abi"
"322",10,"qgdw","CHILOKO MEMORIAL CLINIC OBOETITI","cottagehospital","NGURU","OBOETITI","imo_aboh_mbaise"
"323",10,"uqqy","NDUBUISI HOSPITAL AND MATERNITY NGURU","cottagehospital","AHIATO II","NGURU","imo_aboh_mbaise"
"324",10,"tweq","ARUGO CLINIC OBOAMA","cottagehospital","ENYIOGUGU","OBOAMA","imo_aboh_mbaise"
"325",10,"cfpb","ST. GERALD'S HOSPITAL AND MATERNITY OBORJI  IBEKU","cottagehospital","IBEKU","OBORJI","imo_aboh_mbaise"
"326",10,"qvqg","DR.GERALD HOSPITAL EZIALA UKWU LORJI","cottagehospital","LORJI","EZIALA UKWU","imo_aboh_mbaise"
"327",10,"zaoi","DEVINE HOPE HOSPITAL AND MATERNITY AMAOHURU NGURU","cottagehospital","NGURU","AMAOHURU","imo_aboh_mbaise"
"328",10,"ythg","HEARTLAND HOSPITAL EGBEREDE NGURU","cottagehospital","NGURU","EGBEREDE","imo_aboh_mbaise"
"329",10,"pqcq","RUSSSOLILO'S CLINIC IBEKUTA IBEKU","cottagehospital","IBEKU","IBEKUTA","imo_aboh_mbaise"
"330",10,"twru","NURSE UWURUJA MATERNITY UMUOGU AMUZU","maternity","AMUZU","UMUOGU","imo_aboh_mbaise"
"331",10,"tlzj","COUNTRY SPECIALIST HOSPITAL NGURU MBAISE","specialisthospital","NGURU","NGURU","imo_aboh_mbaise"
"332",10,"freo","CHRISTIAN MISSION HOSPITAL MBUTU","cottagehospital","MBUTU II","MBUTU","imo_aboh_mbaise"
"333",10,"hcht","Primary Health  CENTRE UMUHU","primaryhealthclinic","MBUTU V","UMUHU","imo_aboh_mbaise"
"334",10,"cxta","GOODWILL CLINIC UMUDIMIKA","cottagehospital","UMUDIMIKA","UMUDIMIKA","imo_aboh_mbaise"
"335",10,"twpa","RUSSSOLILO'S CLINIC IBEKUTA IBEKU","cottagehospital","IBEKUTA IBEKU","IBEKUTA IBEKU","imo_aboh_mbaise"
"336",10,"wftq","CHINENYE HOSPITAL OBOKWU OBIBI NGURU","cottagehospital","AHIATO I","OBIBI NGURU","imo_aboh_mbaise"
"337",10,"hkax","NNEJI MATERNITY UMUABAZU LAGWA","cottagehospital","LAGWA","UMUABAZU","imo_aboh_mbaise"
"338",10,"jagw","MADAM MARGRET  NWAIWU MATERNITY; NRI ACHARA","maternity","NRI ACHARA","NRI ACHARA","imo_aboh_mbaise"
"339",10,"blvz","PANMA MEMORIAL CLINIC OBOETITI","cottagehospital","NGURU","OBOETITI","imo_aboh_mbaise"
"340",10,"eqny","ST. JUDE'S MATERNITY HOME MBUTU NGWA","maternity","MBUTU II","MBUTU NGWA","imo_aboh_mbaise"
"341",10,"udjd","AMUZU MATERNITY HOME","maternity","AMUZU","AMUZU","imo_aboh_mbaise"
"342",10,"dhpj","ST. VINCENT THE POOR HOSPITAL EZEUHU UMUHU","cottagehospital","MBUTU V","EZEUHU UMUHU","imo_aboh_mbaise"
"343",10,"ykwv","BASIC HEALTH CENTRE UVURU","primaryhealthclinic","UVURU I","UVURU","imo_aboh_mbaise"
"344",10,"noli","CHINEDU MATERNITY NDIOKWU LORJI","maternity","LORJI","NDIOKWU","imo_aboh_mbaise"
"345",10,"nhvq","QUEEN OF PEACE MATERNITY HOME EZIALA LORJI","maternity","LORJI","EZIALA","imo_aboh_mbaise"
"346",10,"nrkb","MADAM UGO MATERNITY EZIAMATA LORJI","maternity","LORJI","EZIAMATA","imo_aboh_mbaise"
"347",10,"cpdz","SACRED HEART HOSPITAL UMUOKELE EGBELU UMUHU","cottagehospital","MBUTU V","EGBELU UMUHU","imo_aboh_mbaise"
"348",10,"cohn","MEDICAL CENTRE EGBEREDE NGURU","cottagehospital","NGURU","EGBEREDE","imo_aboh_mbaise"
"349",10,"pxry","ASSUMPTA MATERNITY HOME UVURU","maternity","UVURU I","UVURU","imo_aboh_mbaise"
"350",10,"tqnw","UVURU DISPENSARY","healthpostdispensary","UVURU I","UVURU","imo_aboh_mbaise"
"351",10,"ljjk","MERCY HOSPITAL UBAHI MBUTU","cottagehospital","MBUTU","UBAHI","imo_aboh_mbaise"
"352",10,"ohbq","SYDNEY EWULONU MEMORIAL HOSPITAL ARONTA MBUTU","cottagehospital","MBUTU","AWAKA","imo_aboh_mbaise"
"353",10,"wkdy","MADAM EDDY MATERNITY UMULOLO AMATOR","maternity","AMATOR","UMULOLO","imo_aboh_mbaise"
"354",10,"wnnp","HOLY ROSARY MATERNITY HOME NGOR","maternity","AHIATO I","NGOR","imo_aboh_mbaise"
"355",10,"mxpi","SANTA MARIA CHRISTIAN HOSPITAL NKWOGWU","cottagehospital","MBUTU V","NKWOGWU","imo_aboh_mbaise"
"356",10,"fskw","ASCENSION MATERNITY HOME EZIALA  IHENWEKE","maternity","UMUNEATO","EZIALA IHENWEKE","imo_aboh_mbaise"
"357",10,"ktin","AVIAN HOSPITAL OBOETITI NGURU","cottagehospital","NGURU","OBOETITI","imo_aboh_mbaise"
"358",10,"wspw","ENYIOGUGU DISPENSARY","healthpostdispensary","ENYIOGUGU","ENYIOGUGU","imo_aboh_mbaise"
"359",10,"gsxo","ST. DOMINIC'S HOSPITAL OBETITI NGURU","cottagehospital","NGURU NWANKWO","OBOETITI","imo_aboh_mbaise"
"360",10,"dfwb","AKALUGWU HOSPITAL AND MATERNITY UMUKABIA UMUHU","cottagehospital","UMUHU","UMUKABIA","imo_aboh_mbaise"
"361",10,"fyeg","HOLY TRINITY COMMUNITY HOSPITAL OBIBI NGURU","cottagehospital","NGURU","OBIBI","imo_aboh_mbaise"
"362",10,"jprw","CHIAGOZIEM MATERNITY HOME UVURU","maternity","UVURU I","UVURU","imo_aboh_mbaise"
"363",10,"xpjp","REGINA CAELIS UMUOJI HOSPITAL","cottagehospital","NGURU NWANKWO","UMUOJI","imo_aboh_mbaise"
"364",10,"nmxi","AKALUGWU HOSPITAL AND MATERNITY UMUKABIA UMUHU","generalhospital","UMUHU","UMUKABIA","imo_aboh_mbaise"
"365",10,"dsru","COTTAGE CLINIC OGBOR NGURU","cottagehospital","UVURU II","OGBOR NGURU","imo_aboh_mbaise"
"366",10,"twoz","GENERAL HOSPITAL ABOH MBAISE","generalhospital","NWEKE","NGURU","imo_aboh_mbaise"
"367",10,"pduz","AMUZU HEALTH CENTRE","primaryhealthclinic","AMUZU","AMUZU","imo_aboh_mbaise"
"368",10,"yfue","NKWORGWU HEALTH CENTRE","primaryhealthclinic","NGURU NWANKWO","NKWORGWU","imo_aboh_mbaise"
"369",10,"biln","Primary Health  CENTRE ISIALA MBUTU","primaryhealthclinic","MBUTU IV","MBUTU","imo_aboh_mbaise"
"370",10,"zpcy","SANCTA MARIA HOSPITAL AFOR AJALA NGURU","cottagehospital","AHIATO I","AFOR AJALA NGURU","imo_aboh_mbaise"
"371",10,"jgtq","NNEJI MATERNITY UMUABAZU LAGWA","maternity","LAGWA","UMUABAZU","imo_aboh_mbaise"
"372",10,"syvg","EDOZIE CLINIC OBOAMA ENYIOGUGU","cottagehospital","ENYIOGUGU","OBOAMA","imo_aboh_mbaise"
"373",10,"zcpn","COMMUNITY HOSPITAL EZIALA NGURU","cottagehospital","UMUNEATO","EZIALA NGURU","imo_aboh_mbaise"
"374",10,"agsx","ASCENSION MATERNITY EZIALA NGURU","maternity","UMUNEATO","EZIALA","imo_aboh_mbaise"
"375",10,"diql","UMUANUMA Health Post","primaryhealthclinic","UMUANUMA","UMUANUMA","imo_aboh_mbaise"
"376",10,"dxop","IMMACULATE HEALTH MATERNITY UVURU","maternity","UVURU I","UVURU","imo_aboh_mbaise"
"377",10,"ndez","IGBOJI NWACHUKWU MATERNITY HOME OBAZU LAGWA","maternity","LAGWA","OBAZU","imo_aboh_mbaise"
"378",10,"tygc","MADAM MARGRET  NWAIWU MATERNITY; NRI ACHARA","maternity","ACHARA","NRI","imo_aboh_mbaise"
"379",10,"peky","DIVINE LOVE CLINIC UMUABA","cottagehospital","AMUZU","UMUABA","imo_aboh_mbaise"
"380",10,"cvrc","EZINWUNYE MATERNITY HOME EGBELU LAGWA","maternity","LAGWA","EGBELU","imo_aboh_mbaise"
"381",10,"wjrt","UMUEZI HEALTH CENTRE","primaryhealthclinic","AHIATA","UMUEZE","imo_aboh_mbaise"
"382",10,"ybzz","MRS S. OSUJI MATERNITY HOME EZUHU NGURU","maternity","NGURU NWEKE","EZUHU NGURU","imo_aboh_mbaise"
"383",10,"btno","WATS MATERNITY HOME UMUANUMA NGURU","maternity","AHIATO I","UMUANUMA NGURU","imo_aboh_mbaise"
"384",10,"bvce","SACRED HEALTH MATERNITY HOME NGURU","maternity","AHIATO II","NGURU","imo_aboh_mbaise"
"385",10,"htys","ELIZABETH CLINIC ENYIOGUGU","cottagehospital","ENYIOGUGU","ENYIOGUGU","imo_aboh_mbaise"
"386",10,"zkhl","PEOPLE'S MATERNITY HOME  AFOR AJALA NGURU","maternity","AHIATO I","AFOR AJALA NGURU","imo_aboh_mbaise"
"387",11,"gwmh","Health Post","healthpostdispensary","8","ELOK","rivers_abua_odual"
"388",11,"afnv","GENERAL HOSPITAL","generalhospital","4","AYAMA","rivers_abua_odual"
"389",11,"jaew","COTT. HOPSPITAL","cottagehospital","6","AMINIGBOKO","rivers_abua_odual"
"390",11,"pphg","Primary Health  CENTRE","primaryhealthcarecentre","4","AYAMA","rivers_abua_odual"
"391",11,"crft","General Hospital","generalhospital","4","Ayama","rivers_abua_odual"
"392",11,"jwbs","Health Post","healthpostdispensary","9","OGBOLOMA","rivers_abua_odual"
"393",11,"ivgn","Health Post","healthpostdispensary","13","ODUA","rivers_abua_odual"
"394",11,"vibq","Health Post","healthpostdispensary","8","OGONOKOM","rivers_abua_odual"
"395",11,"avjp","HEALTH Centre","primaryhealthcarecentre","6","AMINIOWERE","rivers_abua_odual"
"396",11,"hzls","Health Post","healthpostdispensary","10","OKOLOMADE","rivers_abua_odual"
"397",11,"pcks","Health Post","healthpostdispensary","5","EMESU","rivers_abua_odual"
"398",11,"juqn","M.H.C.","wardmodelphccentre","8","AGADA 1","rivers_abua_odual"
"399",11,"dmwb","Health Post","healthpostdispensary","13","EMIRIKPOKO","rivers_abua_odual"
"400",11,"wupf","Health Post","healthpostdispensary","12","AMURUTO","rivers_abua_odual"
"401",11,"kvtc","HEALTH Centre","primaryhealthcarecentre","7","OTAPHA","rivers_abua_odual"
"402",11,"aaks","HEALTH Centre","primaryhealthcarecentre","8","EGBOLOM","rivers_abua_odual"
"403",11,"xqqv","Health Post","healthpostdispensary","8","EMOH","rivers_abua_odual"
"404",11,"kwyv","Health Post","healthpostdispensary","9","ADADA","rivers_abua_odual"
"405",11,"vaey","M.H.C","wardmodelphccentre","13","ANYA","rivers_abua_odual"
"406",11,"jvhu","Health Post","healthpostdispensary","12","AKANI","rivers_abua_odual"
"407",11,"epqd","P.H.C","primaryhealthcarecentre","4","AYAMA","rivers_abua_odual"
"408",11,"spbb","Health Post","healthpostdispensary","10","EMELEGO","rivers_abua_odual"
"409",12,"lwdh","Primary Health  CARE","primaryhealthcarecentre","UTORO","","kogi_adavi"
"410",12,"iffj","FAMILITY SUPPORT PROGRAMME (FSP)","primaryhealthcarecentre","KUROKO","","kogi_adavi"
"411",12,"ismo","EMIRERE CLINIC","maternity","KUROKO I","","kogi_adavi"
"412",12,"xrkq","Primary Health  CARE","primaryhealthcarecentre","OSOMA","","kogi_adavi"
"413",12,"aemj","OYIZA MEMORIAL CLINIC","healthpostdispensary","INOZOMI","","kogi_adavi"
"414",12,"weai","Primary Health  CARE","primaryhealthcarecentre","IDATVEHI","","kogi_adavi"
"415",12,"dxkf","M.Y. APASI CLINIC","healthpostdispensary","EBEGOGO","","kogi_adavi"
"416",12,"wgnh","MODEL Primary Health  CENTRE","primaryhealthcarecentre","OZURI","","kogi_adavi"
"417",12,"etpi","BASIC HEALTH CENTRE","primaryhealthclinic","EGGE","","kogi_adavi"
"418",12,"qdfo","AMOYIZA CLINIC","healthpostdispensary","INOZIOMI/KARAWORO","","kogi_adavi"
"419",12,"qclm","OMENKE HOSPITAL","healthpostdispensary","KABBA JUNCTION","","kogi_adavi"
"420",12,"tjfn","SAZ-YAB CLINIC","healthpostdispensary","KARAWORO","","kogi_adavi"
"421",12,"qppw","Primary Health  CARE","primaryhealthcarecentre","OZURI","","kogi_adavi"
"422",12,"prxm","LAFIA CLINIC","healthpostdispensary","KARAWORO","","kogi_adavi"
"423",12,"eytj","FATI MOMORIAL CLINIC","healthpostdispensary","OZIOKUTU","","kogi_adavi"
"424",12,"jvsa","YUSUF MEMORIAL CLINIC","healthpostdispensary","OGAMINANA","","kogi_adavi"
"425",12,"bvcr","BASIC HEALTH CENTRE","primaryhealthclinic","KUROKO II","","kogi_adavi"
"426",12,"brbw","DOSAN CLINIC","healthpostdispensary","KUROKO I","","kogi_adavi"
"427",12,"iock","VICTORY CLINIC","healthpostdispensary","UHUCHEBA","","kogi_adavi"
"428",12,"biob","MERCY CLINIC","maternity","AKOVIVO","","kogi_adavi"
"429",12,"ccsg","SCHOOL CLINIC GSS","primaryhealthcarecentre","OGAMINANA","","kogi_adavi"
"430",12,"osfr","AGAPE CLINIC 'CHAROLY'","healthpostdispensary","ADAVI-EBA","","kogi_adavi"
"431",12,"jurb","Primary Health  CARE","primaryhealthcarecentre","AKU","","kogi_adavi"
"432",12,"fcos","OKATAHI CLINIC","healthpostdispensary","ADAVI-EBA","","kogi_adavi"
"433",12,"mgln","SCHOOL CLINIC","primaryhealthcarecentre","OZURI","","kogi_adavi"
"434",12,"mjry","GOD'S CLORY HOSPITAL","healthpostdispensary","ADAVI-EBA","","kogi_adavi"
"435",12,"xgql","SCHOOL CLINIC CSS","primaryhealthcarecentre","OGAMINANA","","kogi_adavi"
"436",13,"vlxe","NPHC Temidire / Esunmo","primaryhealthcarecentre","Ago Aduloju","Ago Aduloju","ekiti_ado_ekiti"
"437",13,"ibad","St. Gregory Hospital","specialisthospital","Basiri; Ado","Basiri; Ado","ekiti_ado_ekiti"
"438",13,"ldee","Federal Polythechnic Clinic","specialisthospital","Ago Aduloju","Ago Aduloju","ekiti_ado_ekiti"
"439",13,"cidv","Abegunde Hospital","specialisthospital","Ajilosun Ado","Ajilosun Ado","ekiti_ado_ekiti"
"440",13,"qkzw","Ileri Oluwa Hospital","specialisthospital","Omisanjana Ado","Omisanjana Ado","ekiti_ado_ekiti"
"441",13,"yyyu","Basic Health Centre; Igirigiri","primaryhealthclinic","Igirigiri",NA,"ekiti_ado_ekiti"
"442",13,"vwiq","Demark Clinic","specialisthospital","Ajilosun Ado","Ajilosun Ado","ekiti_ado_ekiti"
"443",13,"mrge","Sanya Hospital","specialisthospital","Cocoa Cola; Ado","Cocoa Cola; Ado","ekiti_ado_ekiti"
"444",13,"shxr","Alaafia Hospital","specialisthospital","Adebayo; Ado","Adebayo; Ado","ekiti_ado_ekiti"
"445",13,"ghob","CAC Oke Itunu Mission","maternity","Dalimore Ado","Dalimore Ado","ekiti_ado_ekiti"
"446",13,"kjhr","Olumorin Hospital","specialisthospital","Adebayo; Ado","Adebayo; Ado","ekiti_ado_ekiti"
"447",13,"rcgz","Ekiti State University Staff's Clinic","specialisthospital","Opopogboro","Opopogboro","ekiti_ado_ekiti"
"448",13,"udyv","Basic Health Centre; Moferere","primaryhealthclinic","Ureje",NA,"ekiti_ado_ekiti"
"449",13,"ktcb","Shalom Hospital","specialisthospital","Adebayo; Ado","Adebayo; Ado","ekiti_ado_ekiti"
"450",13,"ltto","Basic Health Centre; Oke Osun","primaryhealthclinic","Irona",NA,"ekiti_ado_ekiti"
"451",13,"xmqn","Mary Assumpta Hospital","specialisthospital","Bamgboye; Ado","Bamgboye; Ado","ekiti_ado_ekiti"
"452",13,"iijv","Tukad Clinic","specialisthospital","Awedele Ado","Awedele Ado","ekiti_ado_ekiti"
"453",13,"abdg","Afolabi Hospital","specialisthospital","Opopogboro Ado","Opopogboro Ado","ekiti_ado_ekiti"
"454",13,"nnrh","Trinity Hospital","specialisthospital","Opopogboro Ado","Opopogboro Ado","ekiti_ado_ekiti"
